City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
597,Anjiang,CN,27.3194,110.1031,58.46,52,48,1.86,scattered clouds,2021-11-24 03:04:05
598,Smithers,CA,54.7804,-127.1743,24.37,98,86,1.45,overcast clouds,2021-11-24 03:04:05
599,Nouadhibou,MR,20.931,-17.0347,71.31,73,100,14.76,overcast clouds,2021-11-24 03:04:06
600,Kalaleh,IR,37.3807,55.4916,57.07,50,0,6.17,clear sky,2021-11-24 03:04:06
601,Constantine,DZ,36.365,6.6147,51.73,47,100,4.54,overcast clouds,2021-11-24 03:04:06
602,Belaya Gora,RU,68.5333,146.4167,-18.9,98,100,1.01,overcast clouds,2021-11-24 03:04:07
603,Lixourion,GR,38.2019,20.4314,60.35,76,23,4.21,few clouds,2021-11-24 03:04:07
604,Chernyshevskiy,RU,63.0128,112.4714,-8.0,87,100,3.74,overcast clouds,2021-11-24 03:04:07
605,Ampanihy,MG,-24.7,44.75,73.2,84,73,11.74,broken clouds,2021-11-24 03:04:07
606,Rajpipla,IN,21.8667,73.5,73.33,58,66,4.07,broken clouds,2021-11-24 03:04:08
607,Antequera,ES,37.0194,-4.5612,44.46,95,22,5.14,few clouds,2021-11-24 03:04:08
608,Martinsburg,US,39.4562,-77.9639,33.91,66,0,4.74,clear sky,2021-11-24 03:00:00
609,Kedougou,SN,12.5579,-12.1743,75.63,33,97,2.98,overcast clouds,2021-11-24 03:04:08
610,Tolosa,FR,43.6043,1.4437,51.78,93,75,8.05,broken clouds,2021-11-24 03:00:44
611,La Tuque,CA,47.4334,-72.7824,21.16,88,9,6.62,clear sky,2021-11-24 03:04:09
612,Ereymentau,KZ,51.6199,73.1033,17.96,89,100,12.5,overcast clouds,2021-11-24 03:04:09
613,Nkoteng,CM,4.5167,12.0333,67.44,99,73,2.39,broken clouds,2021-11-24 03:04:09
614,Yuryevets,RU,57.3201,43.1041,21.4,90,100,13.15,overcast clouds,2021-11-24 03:04:09
615,Comodoro Rivadavia,AR,-45.8667,-67.5,69.66,23,0,17.27,clear sky,2021-11-24 03:04:10
616,Banda Aceh,ID,5.5577,95.3222,83.19,74,96,3.0,overcast clouds,2021-11-24 03:04:10
617,Saint-Pierre,RE,-21.3393,55.4781,78.3,63,0,6.91,clear sky,2021-11-24 03:04:11
618,Itarema,BR,-2.9248,-39.9167,80.15,80,79,13.51,broken clouds,2021-11-24 03:04:11
619,Beihai,CN,21.4833,109.1,65.32,47,69,10.45,broken clouds,2021-11-24 03:04:11
620,Carballo,ES,43.213,-8.691,50.86,80,78,10.25,broken clouds,2021-11-24 03:04:11
621,Columbus,US,39.9612,-82.9988,31.84,77,1,4.61,clear sky,2021-11-24 03:00:11
622,Tam Ky,VN,15.5667,108.4833,73.38,87,100,14.14,overcast clouds,2021-11-24 03:00:54
623,Lagunas,PE,-5.2269,-75.6753,72.95,98,97,2.3,heavy intensity rain,2021-11-24 03:04:12
624,Uyuni,BO,-20.4597,-66.825,50.29,65,97,9.6,overcast clouds,2021-11-24 03:04:12
625,Deputatskiy,RU,69.3,139.9,-23.75,95,100,4.05,overcast clouds,2021-11-24 03:04:12
626,Hami,CN,42.8,93.45,29.01,54,56,1.19,broken clouds,2021-11-24 03:04:13
627,Moron,AR,-34.6534,-58.6198,73.15,65,0,6.53,clear sky,2021-11-24 03:04:13
628,Anito,PH,12.4497,125.2886,81.0,89,100,11.61,very heavy rain,2021-11-24 03:03:38
629,Russell,US,32.3502,-85.1999,39.38,49,0,3.33,clear sky,2021-11-24 03:04:15
630,Santiago De Compostela,ES,42.8805,-8.5457,49.15,69,75,7.0,broken clouds,2021-11-24 03:04:15
631,Vilyuysk,RU,63.7553,121.6247,-17.68,91,6,4.07,clear sky,2021-11-24 03:04:15
632,Darhan,MN,49.4867,105.9228,14.22,78,6,4.14,clear sky,2021-11-24 03:04:15
633,Djibo,BF,14.1022,-1.6306,76.3,23,0,10.2,clear sky,2021-11-24 03:04:16
634,Lazaro Cardenas,MX,17.9583,-102.2,77.47,84,38,4.72,scattered clouds,2021-11-24 03:04:16
635,Nelson Bay,AU,-32.7167,152.15,83.75,81,100,20.04,overcast clouds,2021-11-24 03:04:16
636,Sokolo,ML,14.7328,-6.1219,79.57,29,3,13.91,clear sky,2021-11-24 03:04:17
637,Biala Podlaska,PL,52.0324,23.1165,33.94,97,39,9.26,scattered clouds,2021-11-24 03:04:17
638,Bar Harbor,US,44.3876,-68.2039,29.01,64,1,8.05,clear sky,2021-11-24 03:04:17
639,Magaria,NE,12.9983,8.9099,74.19,21,14,8.75,few clouds,2021-11-24 03:04:17
640,Shelburne,CA,44.0787,-80.2041,26.76,90,33,6.85,scattered clouds,2021-11-24 03:04:18
641,Rameshki,RU,57.3439,36.0453,19.17,79,19,8.37,few clouds,2021-11-24 03:04:18
642,Viedma,AR,-40.8135,-62.9967,71.02,31,7,8.28,clear sky,2021-11-24 03:04:18
643,Beringovskiy,RU,63.05,179.3167,-7.67,89,10,5.68,clear sky,2021-11-24 03:04:19
644,Guiyang,CN,26.5833,106.7167,47.28,72,94,3.62,overcast clouds,2021-11-24 03:04:19
645,Mbanza-Ngungu,CD,-5.25,14.8667,68.45,98,100,5.14,moderate rain,2021-11-24 03:04:19
646,Wuda,CN,39.4994,106.7117,41.16,21,9,17.22,clear sky,2021-11-24 03:04:19
647,Buala,SB,-8.145,159.5921,86.11,66,99,7.56,overcast clouds,2021-11-24 03:04:20
648,Urucara,BR,-2.5364,-57.76,77.9,79,82,0.92,broken clouds,2021-11-24 03:04:20
649,Dawlatabad,AF,36.4141,64.9053,52.7,64,43,2.89,scattered clouds,2021-11-24 03:04:20
650,Barsovo,RU,61.1667,73.1667,-0.27,93,100,11.7,overcast clouds,2021-11-24 03:04:20
651,Tromso,NO,69.6496,18.957,27.25,86,90,4.0,light snow,2021-11-24 03:04:21
652,The Pas,CA,53.8251,-101.2541,3.22,78,90,17.27,overcast clouds,2021-11-24 03:04:21
653,Boddam,GB,57.4667,-1.7833,47.39,75,87,16.98,overcast clouds,2021-11-24 03:04:21
654,Skelleftea,SE,64.7507,20.9528,30.99,65,20,3.0,few clouds,2021-11-24 03:04:22
655,Beyneu,KZ,45.3167,55.2,44.78,61,100,8.97,overcast clouds,2021-11-24 03:04:22
656,Muisne,EC,0.6,-80.0333,73.96,81,99,7.52,overcast clouds,2021-11-24 03:04:22
657,Santa Cruz,BO,-17.8,-63.1667,79.86,73,100,5.95,overcast clouds,2021-11-24 03:00:03
658,Sur,OM,22.5667,59.5289,76.57,29,7,2.68,clear sky,2021-11-24 03:04:22
659,Tazovskiy,RU,67.4667,78.7,2.3,96,93,10.33,overcast clouds,2021-11-24 03:04:23
660,Teguise,ES,29.0605,-13.564,61.02,82,0,3.44,clear sky,2021-11-24 03:04:23
661,Ngama,TD,11.7833,17.1667,74.68,21,8,8.61,clear sky,2021-11-24 03:04:23
662,Weatherford,US,32.7593,-97.7972,59.77,48,98,3.0,overcast clouds,2021-11-24 03:04:23
663,Sainte-Luce-Sur-Loire,FR,47.2538,-1.4843,40.82,87,0,13.8,clear sky,2021-11-24 03:04:24
664,Marawi,PH,7.9986,124.2928,75.65,64,90,4.76,overcast clouds,2021-11-24 03:04:24
665,Kamensk-Uralskiy,RU,56.4185,61.9329,12.7,84,49,13.2,scattered clouds,2021-11-24 03:00:13
666,Itupiranga,BR,-5.1347,-49.3267,75.47,85,53,3.13,broken clouds,2021-11-24 03:04:24
667,Saint John,CA,45.2727,-66.0677,30.18,79,93,14.27,overcast clouds,2021-11-24 03:00:05
668,Sangar,RU,63.9242,127.4739,-23.22,96,75,3.29,broken clouds,2021-11-24 03:04:25
669,Rio Gallegos,AR,-51.6226,-69.2181,44.65,65,0,6.91,clear sky,2021-11-24 03:04:25
670,Nhulunbuy,AU,-12.2333,136.7667,93.81,49,40,12.66,scattered clouds,2021-11-24 03:04:25
671,Norheimsund,NO,60.3709,6.1456,49.71,98,100,7.9,light rain,2021-11-24 03:04:25
672,Havelock,US,34.8791,-76.9013,44.55,82,0,5.35,clear sky,2021-11-24 03:02:15
673,Wenling,CN,28.3669,121.36,59.92,52,65,1.68,broken clouds,2021-11-24 03:04:26
674,Marsh Harbour,BS,26.5412,-77.0636,70.34,67,100,23.76,overcast clouds,2021-11-24 03:04:26
675,Notre-Dame-Du-Lac,CA,47.6136,-68.7964,24.26,72,62,10.98,broken clouds,2021-11-24 03:04:26
676,Ponce,PR,18.073,-66.6185,75.47,88,25,3.18,scattered clouds,2021-11-24 03:00:33
677,Esmeralda,CU,21.8525,-78.1169,74.44,69,44,9.22,scattered clouds,2021-11-24 03:04:27
678,Ileza,RU,61.0533,43.9002,12.31,99,100,4.07,overcast clouds,2021-11-24 03:04:27
679,Plettenberg Bay,ZA,-34.0527,23.3716,58.06,78,95,3.53,overcast clouds,2021-11-24 03:04:27
680,Raton,US,36.9034,-104.4391,53.94,35,1,6.91,clear sky,2021-11-24 03:04:27
681,Rudnaya Pristan,RU,44.3614,135.8116,26.02,56,100,15.73,overcast clouds,2021-11-24 03:04:28
682,Sandwick,GB,60.0,-1.25,48.02,87,90,20.71,overcast clouds,2021-11-24 03:04:28
683,Cabinda,AO,-5.55,12.2,77.67,89,99,5.84,overcast clouds,2021-11-24 03:04:28
684,Kalemie,CD,-5.9475,29.1947,69.58,81,63,3.15,broken clouds,2021-11-24 03:04:29
685,Aguada De Cima,PT,40.5229,-8.427,47.48,88,77,4.09,broken clouds,2021-11-24 03:04:29
686,Mount Isa,AU,-20.7333,139.5,83.97,39,75,8.05,broken clouds,2021-11-24 03:04:29
687,Selfoss,IS,63.9331,-20.9971,35.04,74,5,34.4,clear sky,2021-11-24 03:04:29
688,Norton,ZW,-17.8833,30.7,65.28,80,81,3.2,broken clouds,2021-11-24 03:04:30
689,Ciro Marina,IT,39.3732,17.126,51.85,80,66,18.68,broken clouds,2021-11-24 03:04:30
690,Tairua,NZ,-37.0167,175.85,67.08,72,86,5.57,overcast clouds,2021-11-24 03:04:30
691,Dingle,PH,10.9995,122.6711,82.85,82,100,15.01,overcast clouds,2021-11-24 03:04:31
692,Belize,BZ,17.25,-88.75,71.24,85,12,3.09,few clouds,2021-11-24 03:02:54
693,Mweka,CD,-4.85,21.5667,68.5,99,100,2.55,light rain,2021-11-24 03:04:31
694,Chake Chake,TZ,-5.2459,39.7666,76.98,88,95,4.63,overcast clouds,2021-11-24 03:04:31
695,Vieques,PR,18.425,-65.8329,77.61,78,19,5.28,few clouds,2021-11-24 03:04:32
696,Carlsbad,US,33.1581,-117.3506,63.1,90,90,1.01,overcast clouds,2021-11-24 03:04:30
697,Bogatoye,RU,53.0601,51.3325,7.5,97,53,3.51,broken clouds,2021-11-24 03:04:32
698,Izumo,JP,35.3667,132.7667,51.42,60,100,19.69,overcast clouds,2021-11-24 03:04:32
699,Haines Junction,CA,60.7522,-137.5108,-4.45,100,100,0.72,overcast clouds,2021-11-24 03:04:32
700,Caohai,CN,26.8661,104.2841,38.95,81,97,3.31,overcast clouds,2021-11-24 03:04:33
701,Katherine,AU,-14.4667,132.2667,93.52,46,100,5.75,overcast clouds,2021-11-24 03:04:33
702,Maputo,MZ,-25.9653,32.5892,66.22,82,75,11.99,broken clouds,2021-11-24 03:04:33
703,Thinadhoo,MV,0.5333,72.9333,82.13,77,87,16.82,overcast clouds,2021-11-24 03:04:33
704,Weihai,CN,37.5017,122.1136,47.73,36,0,11.16,clear sky,2021-11-24 03:04:34
705,Xiongyue,CN,40.1774,122.1228,38.55,39,0,4.34,clear sky,2021-11-24 03:04:34
706,Urengoy,RU,65.9667,78.3667,8.8,95,100,10.89,overcast clouds,2021-11-24 03:04:34
707,Kalachinsk,RU,55.0529,74.5751,14.31,92,91,13.31,overcast clouds,2021-11-24 03:04:35
708,Mangaluru,IN,12.8667,74.8833,76.06,100,40,0.0,mist,2021-11-24 03:02:01
709,Bahia De Caraquez,EC,-0.6,-80.4167,73.58,84,100,8.88,overcast clouds,2021-11-24 03:04:35
710,Cangzhou,CN,38.3167,116.8667,45.41,32,0,7.63,clear sky,2021-11-24 03:00:24
711,Ostrovnoy,RU,68.0531,39.5131,29.73,69,100,18.48,light snow,2021-11-24 03:04:35
